id,full_text,annotator_1,annotator_2,annotator_3,label
1367498144934744072,"Η κυβέρνηση επιμένει να αντιμετωπίζει την πανδημία ως ευκαιρία, προκειμένου να οργανώσει ένα «πλιάτσικο» στα δημόσια ταμεία. Με το νομοσχέδιο που φέρνει σήμερα, ενισχύει ένα καθεστώς που είδαμε όλους τους προηγουμένους μήνες με μια απίστευτη «φάμπρικα» αναθέσεων. #Βουλη #Vouli",-1,-1,-1,-1
1371224912828973062,@documentonews Αφού έχει κάμερες..η αδερφή γιατί ζητάει να μάθει... Γιατί δεν την ενημέρωσε κανένας,0,-1,0,0
1386373931460857856,Χωρίς ίχνος αυτοκριτικής για τις αναπόφευκτες συνέπειες των αλλεπάλληλων διαδηλώσεων που το κόμμα του διοργάνωσε την πιο κρίσιμη στιγμή της Πανδημίας https://t.co/f2HMqsI0dQ,-1,-1,-1,-1
1377936671384203265,"Κάθε άτομο με #αυτισμό είναι μοναδικό και ως τέτοιο πρέπει να αντιμετωπίζεται. Πέρα από το σεβασμό και την αποδοχή όλων μας, χρειάζονται συντονισμένες ενέργειες από την πολιτεία για την καταπολέμηση της άγνοιας και την ουσιαστική ενίσχυση και ενσωμάτωση.  #AutismAwarenessDay",1,1,1,1
1353750744403501063,"Με μεγάλη χαρά, υποδεχθήκαμε σήμερα τον Πρωθυπουργό, @kmitsotakis, στο Υπουργείο Περιβάλλοντος και Ενέργειας.  https://t.co/RBbUbZsjal https://t.co/V22DWhPY1P",1,1,1,1
1366703136115720194,"Κατά τα άλλα γελάει όταν ακούει κριτική ότι καταργεί το 8ωρο εργασίας, μια κατάκτηση για την οποία χύθηκε αίμα. Αξιοποιούν την πανδημία ως ευκαιρία να νομοθετήσουν ότι πιο αντιδραστικό &amp; νεοφιλελεύθερο μέτρο εναντίον της κοινωνίας. https://t.co/Qlq2On5uyj",-1,-1,-1,-1
1407590575491194880,📺 Στις 10:30 πμ στο @skaigr στην εκπομπή «Αταίριαστοι» με τον @gntsounos και τον @ckoutras. Δείτε ζωντανά εδώ:  https://t.co/hOj223kkuO,0,0,0,0
1349392396145086473,Το είπαμε το κάναμε! Η συνεχής αναβάθμιση αθλητικών εγκαταστάσεων είναι κεντρική πολιτική μας &amp; καθημερινό μέλημα των διοικήσεων Εθνικών Αθλητικών Κέντρων. (Και) Ο απολογισμός Πανηπειρωτικού ΕΑΚ Ιωαννίνων για 2020 αποδεικνύει τη συνέπεια λόγων και έργων🙏  https://t.co/4w4fB6gQ1H https://t.co/oTaw4SDokF,1,1,1,1
1386113018321248257,"H Γενοκτονία των Αρμενίων  μαύρη σελίδα στην παγκόσμια ιστορία!  Η ιστορική μνήμη πυξίδα όχι για αναπαραγωγή μίσους, αλλά για πρόταγμα της ειρήνης &amp; αλληλεγγύης των λαών !  #kinima _allagis  @dkonstantop # pasok https://t.co/5rTC1FKhLe",1,x,-1,-1
1354367108944191492,Ολοκαύτωμα Εβραίων. Δεν ξεχνούμε την πιο σκοτεινή σελίδα ενός «σκοτεινού αιώνα» και δηλώνουμε: Ποτέ ξανά! #NeverAgain,1,-1,-1,-1
1365277540718239748,«Μετέωρα τα βήματα του νομοσχεδίου για το ΥΠΕΞ» (video) https://t.co/HMPdE7MZqC,-1,-1,0,-1
1400044539394596869,Πολύ καλή δημοσκόπηση της OpinionPoll. Κρατήστε το https://t.co/c7jbnGaLgM,1,1,1,1
1404394261966200832,"Εκλογές ΕΔΩ ΚΑΙ ΤΩΡΑ! Μόνο η @ellinikilisi το ζητά για να μην εφαρμοστεί το νομοσχέδιο έκτρωμα που θα φέρει εργασιακό μεσαίωνα για εκατομμύρια Έλληνες, με την υπογραφή της ΝΔ!   #ΥΠΑΡΧΕΙΛΥΣΗ @velopky https://t.co/gvQqkEivfo",-1,-1,-1,-1
1391350678157680641,"Την ημέρα αυτή τιμάται επίσης η έμπρακτη απόδοση της οφειλόμενης από το έθνος τιμής προς τους πολεμιστές, τους αγωνιστές, τους νεκρούς και τα θύματα του ιερού αγώνα και της εθνικής αντίστασης 1941-1944 του ελληνικού λαού εναντίον των εχθρικών στρατευμάτων κατοχής. #Χίος",1,1,1,1
1400916610232328201,"Ο πρόωρος &amp; αδόκητος χαμός του Νίκου Καπλάνη, πολυπρωταθλητή ΑμεΑ (πινγκ πονγκ, κολύμβηση, στίβος, μπότσια) &amp; με 3 συμμετοχές σε Παραολυμπιακούς Αγώνες, νικητή στους αγώνες και στη ζωή, μας γέμισε θλίψη. Εκφράζω τα βαθιά μου συλλυπητήρια στην οικογένεια και στους οικείους του. https://t.co/tQ3nGeXK1l",1,1,-1,1
1411629402790768640,"Ο κ.Μητσοτάκης κατηγορεί την αντιπολίτευση για «υγειονομικό σαμποτάζ». Η επιλογή της υπονόμευσης του μετώπου που έχει δημιουργηθεί στη χώρα είναι καταστροφική. Η πανδημία έχει ακόμα αβέβαιη πορεία παρά την πρόοδο που έχει συντελεστεί διεθνώς.  Διχαστικός, ανεύθυνος, ευθυνόφοβος!",-1,-1,-1,-1
1389963005878755332,"I did read it. And found it excellent. Topical too, in a strange kind of way. https://t.co/UgOpipJUP5",1,1,1,1
1378713782680162312,Ας σημειώσουμε και ας θυμόμαστε ότι οι Βουλευτές του Σύριζα πρωτοστάτησαν στις κινητοποιήσεις σήμερα με βασικό αίτημα να μην υιοθετήσουμε τις συστάσεις των επιστημόνων για την προστασία της Δημόσιας Υγείας..να φωνάζουν οι επιχειρηματίες σεβαστό αλλά αυτοί; https://t.co/bZ7kZtaevv,-1,1,1,1
